Category,Name,Address,Suburb,State,Postcode,Phone,Fax,Email,Website,Staff,Established,ABN,ABN_Status,ABN_Type,ABN_Accuracy
Religious Organisations,School for Seniors,400 Oxford Mall,Bondi Junction,NSW,2022,(02) 9387 2300,,,,,,42 266 391 917,Active,Other Name,50% ABN Accuracy
Religious Organisations,Seventh-day Adventist Church,148 Fox Valley Rd,Wahroonga,NSW,2076,(02) 9847 3333,,,Visit Our Website,,,41 615 485 059,Active,Entity Name,50% ABN Accuracy
Religious Organisations,Seventh-day Adventist Church,4 Cambridge St,Epping,NSW,2121,(02) 9868 6522,,,www.adventistconnect.org,,,41 615 485 059,Active,Entity Name,50% ABN Accuracy
Religious Organisations,Shun Yeung Taoist Association Inc,G 12 Kent St,Belmore,NSW,2192,(02) 8957 2864,,info@shunyeung.org,http://www.shunyeung.org,,,35 542 929 536,Active,Entity Name,50% ABN Accuracy
Religious Organisations,Society of Christ,3 Murray Sq,Mayfield,NSW,2304,(02) 4967 1104,,,,,,67 586 086 237,Active,Trading Name,50% ABN Accuracy
Religious Organisations,Soka Gakkai International Australia,3 Parkview Dr,Homebush Bay,NSW,2127,(02) 9763 2283,,,,,,74 005 126 107,Active,Entity Name,50% ABN Accuracy
Religious Organisations,Southside Christian Centre,109 Golda Ave,Salisbury,QLD,4107,(07) 3719 3177,,,,,,28 923 855 786,Active,Entity Name (Historic),50% ABN Accuracy
Religious Organisations,St Lazarus Serbian Orthodox Church,Dale St,Dapto,NSW,2530,(02) 4262 2030,,,,,,30 051 826 729,Active,Entity Name,50% ABN Accuracy
Religious Organisations,St Vincent De Paul Society,321 Urana Rd,Lavington,NSW,2641,(02) 6025 2239,,,,,,46 472 591 335,Active,Other Name,50% ABN Accuracy
Religious Organisations,St Vincent De Paul Society,181 Sanger St,Corowa,NSW,2646,(02) 6033 2309,,,,,,46 472 591 335,Active,Other Name,50% ABN Accuracy
Religious Organisations,St Vincent De Paul Society,38 Railway Tce,Alice Springs,NT,870,(08) 8952 1074,,,,,,46 472 591 335,Active,Other Name,50% ABN Accuracy
Religious Organisations,St Vincent De Paul Society,27 Thompson St,Tennant Creek,NT,860,(08) 8962 2779,,,,,,46 472 591 335,Active,Other Name,50% ABN Accuracy
Religious Organisations,Storm Harvest Ministries,19 Sluman St,Denistone,NSW,2114,(02) 9801 0955,,,,,,38 682 725 010,Active,Trading Name,50% ABN Accuracy
Religious Organisations,The Grail,22 McHatton St,North Sydney,NSW,2060,(02) 9955 3053,,,,,,64 405 075 647,Active,Entity Name,50% ABN Accuracy
Religious Organisations,The Redeemed Christian Church of God,14 Enterprise Dr,Glendenning,NSW,2761,(02) 9675 4444,,,,,,27 235 166 512,Active,Entity Name (Historic),50% ABN Accuracy
Religious Organisations,The Salvation Army,Union St,Newcastle West,NSW,2302,(02) 4926 3466,,,,,,94 917 169 560,Active,Trading Name,50% ABN Accuracy
Religious Organisations,The Theosophical Society In Australia,Tugalong Rd,Canyonleigh,NSW,2577,(02) 4878 9006,,,,,,89 922 774 327,Active,Entity Name,50% ABN Accuracy
Religious Organisations,Uniting Aboriginal & Islander Christian Congress,Harvey's Range Rd,Condon,QLD,4815,(07) 4773 5692,,,,,,81 839 276 921,Active,DGR Name,50% ABN Accuracy
Religious Organisations,UnitingCare# Burnside,13 Blackwood Pl,North Parramatta,NSW,2151,(02) 9768 6866,,,,,,78 722 539 923,Active,Other Name,50% ABN Accuracy
Religious Organisations,WEC International,48 Woodside St West,Strathfield,NSW,2135,(02) 9747 5577,,,wec.com.au,,,22 000 637 749,Active,Entity Name,50% ABN Accuracy
Religious Organisations,Wesleyan Methodist Church,68 Gayndah Rd,Maryborough,QLD,4650,(07) 4122 4415,,office@maryboroughwesleyan.org.au,http://www.maryboroughwesleyan.org.au/,,,55 296 526 622,Active,Entity Name (Historic),50% ABN Accuracy
Religious Organisations,Westminster Presbyterian Church,Stringybark Rd,Buderim,QLD,4556,(07) 5445 8933,,,,,,14 209 061 363,Active,Trading Name,50% ABN Accuracy
Religious Organisations,Winmalee Christian Conference Centre,Leslie St,Winmalee,NSW,2777,(02) 4754 2588,,,,,,25 726 376 925,Active,Trading Name (Historic),50% ABN Accuracy
Religious Organisations,Youth With A Mission,180 King St,Cooks Hill,NSW,2300,(02) 4925 2626,,,,,,63 932 277 049,Active,Entity Name,50% ABN Accuracy
Religious Organisations,Youth With A Mission,82 Parkway Ave,Cooks Hill,NSW,2300,(02) 4926 4497,,,,,,63 932 277 049,Active,Entity Name,50% ABN Accuracy
Religious Organisations,Youth With A Mission,28 Hanbury St,Mayfield,NSW,2304,(02) 4960 0777,,,,,,63 932 277 049,Active,Entity Name,50% ABN Accuracy
Religious Organisations,Youth With A Mission,6/8 Highfield St,Mayfield,NSW,2304,(02) 4968 2233,,,,,,63 932 277 049,Active,Entity Name,50% ABN Accuracy
Religious Organisations,Youth With A Mission,76 Federal Hwy,Watson,ACT,2602,(02) 6241 5500,,,,,,63 932 277 049,Active,Entity Name,50% ABN Accuracy
Religious Organisations,Youth With A Mission,78 Hillview Parade,Ashmore,QLD,4214,(07) 5597 0169,,,,,,63 932 277 049,Active,Entity Name,50% ABN Accuracy
Religious Organisations,Youth With A Mission Brisbane Inc,671 Samford Rd,Mitchelton,QLD,4053,(07) 3855 5111,,,,,,85 348 250 246,Active,Entity Name (Historic),50% ABN Accuracy
Religious Organisations,Aboriginal Catholic Ministry,77 Buckland St,Alexandria,NSW,2015,(02) 9698 4265,,,,,,40 453 682 263,Cancelled,Entity Name,50% ABN Accuracy
Religious Organisations,Australian Christian Entertainers,4- 22 Showground Rd,Castle Hill,NSW,2154,(02) 9899 9988,,,,,,95 076 503 056,Cancelled,Business Name (Historic),50% ABN Accuracy
Religious Organisations,Australian Christian Forum On Education Inc,42 Richmond Rd,Homebush,NSW,2140,(02) 9764 2084,,,,,,77 143 207 549,Cancelled,Entity Name,50% ABN Accuracy
Religious Organisations,Australian Teachers Christian Fellowship Inc,16 Mill Hill St,Bondi Junction,NSW,2022,(02) 9369 1689,,,,,,77 143 207 549,Cancelled,Entity Name (Historic),50% ABN Accuracy
Religious Organisations,Brisbane Revival Fellowship,11 Vine Crst,Mango Hill,QLD,4509,(07) 3886 3856,,,,,,71 830 275 411,Cancelled,Trading Name,50% ABN Accuracy
Religious Organisations,Brisbane Revival Fellowship,Unit 16/ 3 Sydney St,Redcliffe,QLD,4020,(07) 3889 3879,,,,,,71 830 275 411,Cancelled,Trading Name,50% ABN Accuracy
Religious Organisations,Burnside,30 Myrtus Crst,Mt Druitt,NSW,2770,(02) 9628 0897,,,,,,20 242 835 517,Cancelled,Trading Name (Historic),50% ABN Accuracy
Religious Organisations,Burnside,"Ermington Family Learning Centre,2 Jackson St",Ermington,NSW,2115,(02) 9638 4779,,,,,,20 242 835 517,Cancelled,Trading Name (Historic),50% ABN Accuracy
Religious Organisations,Christian Brothers,Strand St,Forster,NSW,2428,(02) 6554 6303,,,,,,58 361 642 378,Cancelled,Trading Name,50% ABN Accuracy
Religious Organisations,Christian Life Churches International,3791 Pacifc Hwy,Tanah Merah,QLD,4128,(07) 3813 4900,,,,,,91 071 316 386,Cancelled,Trading Name,50% ABN Accuracy
Religious Organisations,Generation,5/ 1 Crown Ct,Varsity Lakes,QLD,4226,(07) 5522 0905,,,,,,93 670 733 244,Cancelled,Other Name (Historic),50% ABN Accuracy
Religious Organisations,Idara Minhaj-Ul-Quran Australasia Inc,15 Mary St,Auburn,NSW,2144,(02) 9649 7033,,,,,,92 979 332 008,Cancelled,Entity Name,50% ABN Accuracy
Religious Organisations,Islamic Development Centre Of Australia,84 Helen St,Sefton,NSW,2162,(02) 9738 7700,,,,,,87 894 853 700,Cancelled,Entity Name,50% ABN Accuracy
Religious Organisations,It Ministries (Australia) Pty Ltd,2-6 Leabons Lane,Seven Hills,NSW,2147,(02) 8811 5523,,,,,,23 069 504 301,Cancelled,Entity Name,50% ABN Accuracy
Religious Organisations,Mysticweb,PO Box 1581,Bondi Junction,NSW,1355,1300 307 332,,,,,,66 096 846 178,Cancelled,Business Name (Historic),50% ABN Accuracy
Religious Organisations,New Horizon Christian Church,197 Bunya Hwy,Murgon,QLD,4605,(07) 4168 3455,,,,,,67 327 471 700,Cancelled,Entity Name (Historic),50% ABN Accuracy
Religious Organisations,Northern Baptist Church,Oceana St,Narraweena,NSW,2099,0411 291 271,,pastor@northernbaptist.com.au,http://www.northernbaptist.com.au,,,21 992 875 364,Cancelled,Trading Name (Historic),50% ABN Accuracy
Religious Organisations,Anglican Church of Australia,Suite 4 Leve 1 5 189 Kent St,Sydney,NSW,2000,(02) 8267 2700,,gsoffice@anglican.org.au,Facebook,,,88 932 192 803,Active,Entity Name,75% ABN Accuracy
Religious Organisations,Australian Christian Educational Enterprises Pty Ltd,21 Mathews St,Punchbowl,NSW,2196,(02) 9758 2952,,,,,,27 070 072 981,Active,Entity Name,75% ABN Accuracy
Religious Organisations,Australian New Muslims Association,69 Croydon St,Lakemba,NSW,2195,0410 779 299,,info@anma.com.au,http://anma.com.au,,,79 738 278 131,Active,Entity Name,75% ABN Accuracy
Religious Organisations,Bill Newman Ministries,,Tingalpa,QLD,4173,(07) 3390 8118,,,,,,80 010 468 596,Active,Business Name,75% ABN Accuracy
Religious Organisations,C3 Church Silverwater,unit 10-11/ 108-120 Silverwater Rd,Silverwater,NSW,2128,(02) 9748 5711,,,http://www.myc3church.net,,,95 002 558 134,Active,Business Name,75% ABN Accuracy
Religious Organisations,Churches of Christ Care,41 Brookfield Rd,Kenmore,QLD,4069,(07) 3327 1638,,,,,,28 953 930 342,Active,PBIE Name (Historic),75% ABN Accuracy
Religious Organisations,Hinterland Church For Spiritual Growth,34 Price St,Nerang,QLD,4211,(07) 5572 1133,,,,,,51 798 562 612,Active,Entity Name,75% ABN Accuracy
Religious Organisations,Kingdom Living Ministries International Inc,Suite 2 2 Station St,West Ryde,NSW,2114,(02) 9809 4200,,,,,,94 462 988 093,Active,Entity Name,75% ABN Accuracy
Religious Organisations,Nambour Assembly Of God,2 Mckenzie Rd,Nambour,QLD,4560,(07) 5442 1433,,,,,,94 010 634 698,Active,Business Name,75% ABN Accuracy
Religious Organisations,OLSH Convent,,Rosebery,NSW,2018,(02) 9667 4560,,,,,,27 510 459 769,Active,Other Name,75% ABN Accuracy
Religious Organisations,Peninsula Life Wesleyan Methodist Church,1 Regency St,Kippa Ring,QLD,4021,(07) 3142 3593,,,,,,79 839 541 528,Active,Entity Name,75% ABN Accuracy
Religious Organisations,Russian Orthodox Church,3 Irving St,Wallsend,NSW,2287,(02) 4955 0578,,,,,,62 384 274 018,Active,Entity Name (Historic),75% ABN Accuracy
Religious Organisations,The Bridge Community Church,1 Chardon Bridge Rd,Cedar Creek,QLD,4207,0432 733 185,,info@thebridgechurch.co,,,,47 788 061 278,Active,Entity Name,75% ABN Accuracy
Religious Organisations,United Christian Broadcasters Australia Limited,Unit 6 104 Compton Rd,Underwood,QLD,4119,1800 007 770,,,secure.ucb.com.au/,,,15 051 984 402,Active,Entity Name,75% ABN Accuracy
Religious Organisations,Unity Reflections of Truth Inc.,Barjai Community Ctr Cnr Alexandra Rd & Haig St,Clayfield,QLD,4011,0416 260 900,,,,,,17 688 651 453,Active,Entity Name,75% ABN Accuracy
Religious Organisations,Valley Community Church,The Hub 132 River St,Kempsey,NSW,2440,0491 114 521,,kempsey.valleycommunitychurch@gmail.com,http://www.valleycommunitychurch.com.au/,,,49 002 322 590,Active,Business Name,75% ABN Accuracy
Religious Organisations,Christian Faith Ministries,65 Gloucester Crst,Bray Park,QLD,4500,(07) 3881 1542,,,,,,40 066 982 992,Cancelled,Entity Name (Historic),75% ABN Accuracy
Religious Organisations,Iglesia Ni Cristo (Church Of Christ),41 Memorial Ave,Kellyville,NSW,2155,(02) 9672 6118,,,,,,31 111 383 361,Cancelled,Entity Name,75% ABN Accuracy
Religious Organisations,Iglesia Ni Cristo (Church Of Christ),201- 203 Pennant Hills Rd,Carlingford,NSW,2118,(02) 9873 3131,,,,,,31 111 383 361,Cancelled,Entity Name,75% ABN Accuracy
Religious Organisations,Iglesia Ni Cristo (Church Of Christ),65 Orange Grove Rd,Coopers Plains,QLD,4108,(07) 3275 3484,,,,,,31 111 383 361,Cancelled,Entity Name,75% ABN Accuracy
Religious Organisations,Metro Church,,Southport,QLD,4215,1800 008 375,,,,,,72 629 755 908,Cancelled,Entity Name,75% ABN Accuracy
Religious Organisations,Aboriginal & Islander Catholic Council,Arline St,Mt Isa,QLD,4825,(07) 4743 0343,,,,,,,,,
Religious Organisations,Acceptance For Gay & Lesbian Catholics,Merivale St,South Brisbane,QLD,4101,(07) 3846 1714,,,,,,,,,
Religious Organisations,Adventist Alpine Village,Barry Way,Jindabyne,NSW,2627,(02) 6456 2738,,,,,,,,,
Religious Organisations,Africa Inland Mission International (Australia) inc,Shop 16/ 482 Pacific Hwy,Wyoming,NSW,2250,(02) 4322 4777,,,http://www.aimint.org/au/,,,76 948 116 145,Active,Entity Name,99% ABN Accuracy
Religious Organisations,Ahmadiyyia Muslim Association Of Aust,20 Hollingsworth Rd,Marsden Park,NSW,2765,(02) 9627 4521,,,,,,,,,
Religious Organisations,Alex Lorkin,Castle St,North Parramatta,NSW,2151,0432 537 595,,,http://alexlorkin.wordpress.com,,,,,,
Religious Organisations,Alongside Industries Inc,11 Bartok St,Burpengary,QLD,4505,(07) 3118 5175,,,,,,,,,
Religious Organisations,Ambassadors For Christ (Aust),11 Fernwell St,Tingalpa,QLD,4173,(07) 3390 8524,,,,,,,,,
Religious Organisations,Anglican Archbishop of Sydney's Appeals,St Andrew's House Sydney Sq,Sydney,NSW,2000,(02) 9633 4384,,,,,,,,,
Religious Organisations,Anglican Careforce Community Services,19A Gibbons St,Telopea,NSW,2117,(02) 9890 6830,,,,,,,,,
Religious Organisations,Anglican Conference Centres,St Andrew's House Sydney Sq,Sydney,NSW,2000,(02) 9265 1628,,,,,,,,,
Religious Organisations,Anglican Continuing Education for Ministers,St Andrew's House Sydney Sq,Sydney,NSW,2000,(02) 9265 1585,,,,,,,,,
Religious Organisations,Anglican Department of Evangelism,St Andrew's House Sydney Sq,Sydney,NSW,2000,(02) 9265 1582,,,,,,,,,
Religious Organisations,Anglican Education Commission,St Andrew's House Sydney Sq,Sydney,NSW,2000,(02) 9283 2633,,,,,,26 357 301 779,Active,Entity Name,99% ABN Accuracy
Religious Organisations,Anglican Girls Friendly Society (GFS),St Andrew's House Sydney Sq,Sydney,NSW,2000,(02) 9267 8720,,,,,,,,,
Religious Organisations,Anglican Independent Communion Australia Inc,,Capalaba,QLD,4157,0419 716 296,,,,,,,,,
Religious Organisations,Anglican Press Australia (CEP & AIO),St Andrew's House Sydney Sq,Sydney,NSW,2000,(02) 9283 2640,,,,,,,,,
Religious Organisations,Anglican Youth & Education,Level 1 464 Kent St,Sydney,NSW,2000,(02) 8268 3344,,,http://www.youthworks.net,,,,,,
Religious Organisations,Armidale Seventh-day Adventist Church,67 Erskine St,Armidale,NSW,2350,0428 425 590,,LorenzoBerry@adventist.org.au,,,,,,,
Religious Organisations,Arundel House,29 Arundel St,Forest Lodge,NSW,2037,(02) 9660 4881,,,,,,85 179 595 383,Active,Entity Name,99% ABN Accuracy
Religious Organisations,Augustinian Formation Centre,60 Federal Parade,Brookvale,NSW,2100,(02) 9938 3782,,,,,,,,,
Religious Organisations,Australasian Conference Association Ltd,148 Fox Valley Rd,Wahroonga,NSW,2076,(02) 9847 3333,,,,,,52 000 003 930,Active,Entity Name,99% ABN Accuracy
Religious Organisations,Australian Buddhist Vihara,43 Cliff Dr,Katoomba,NSW,2780,(02) 4782 2704,,,,,,39 439 023 267,Active,Entity Name,99% ABN Accuracy
Religious Organisations,Australian Catholic Relief,Favier House 1 Ballumbir St,Braddon,ACT,2612,(02) 6201 9800,,,,,,,,,
Religious Organisations,Australian Catholic Relief,128 Dangar St,Armidale,NSW,2350,(02) 6772 4971,,,,,,,,,
Religious Organisations,Australian Chinese Buddhist Society,654 Cabramatta Rd,Bonnyrigg,NSW,2177,(02) 9823 3622,,,,,,24 145 185 904,Active,Entity Name,99% ABN Accuracy
Religious Organisations,Australian Institute Of Buddhist Learning & Practise,15 Metella Rd,Toongabbie,NSW,2146,(02) 9896 4613,,,,,,,,,
Religious Organisations,Australian Lutheran World Service,10 Somerset Dr,West Albury,NSW,2640,(02) 6021 5329,,alws@alws.org.au,http://www.alws.org.au,,,36 660 551 871,Active,Entity Name,99% ABN Accuracy
Religious Organisations,Baha'i Community of Hornsby,19 Dural St,Hornsby,NSW,2077,(02) 8569 0200,,,,,,,,,
Religious Organisations,Baha'i Faith,,Bonny Hills,NSW,2445,(02) 6585 5170,,,,,,,,,
Religious Organisations,Baha'i Faith,PO Box 889,Toowoomba,QLD,4350,(07) 4635 0313,,,,,,,,,
Religious Organisations,Baha'i Faith,3678 Rifle Range Rd,Stanthorpe,QLD,4380,(07) 4681 2618,,,,,,,,,
Religious Organisations,Baha'i Faith,344 Chloride St,Broken Hill,NSW,2880,(08) 8088 4350,,,,,,,,,
Religious Organisations,Baha'i Faith,29 Standley Crst,Alice Springs,NT,870,(08) 8952 0185,,,,,,,,,
Religious Organisations,Baha'I Faith,7 Standley Crst,Alice Springs,NT,870,(08) 8952 7541,,,,,,,,,
Religious Organisations,Baha'i Faith,PO Box 399,Gatton,QLD,4343,1800 224 247,,,,,,,,,
Religious Organisations,Baha'i Faith,2 Crispe St,Alice Springs,NT,870,(08) 8953 4972,,,www.nt.bahai.org.au,,,,,,
Religious Organisations,Bahai National Office,173 Mona Vale Rd,Ingleside,NSW,2101,(02) 9998 9200,,secretariat@bnc.bahai.org.au,www.bahai.org.au,,,,,,
Religious Organisations,Baha'i National Spiritual Assembly Communities,23 Nundah St,Lane Cove,NSW,2066,(02) 9427 4734,,,,,,,,,
Religious Organisations,Baha'i National Spiritual Assembly Communities,3 Comer St,Burwood,NSW,2134,(02) 9747 6288,,,,,,,,,
Religious Organisations,Baptist Church Bermagui,1 West St,Bermagui,NSW,2546,(02) 6493 3990,,,,,,,,,
Religious Organisations,Baptist Union Of NSW Aged Peoples Home,21 Leacocks Lane,Smithfield,NSW,2164,(02) 9601 7870,,,,,,,,,
Religious Organisations,Basilio Scientific School Inc,103 Church St,Lidcombe,NSW,2141,(02) 9646 4333,,,,,,,,,
Religious Organisations,Bauple Community Church,Main St,Bauple,QLD,4650,(07) 4129 2787,,,,,,62 864 031 429,Active,Trading Name (Historic),99% ABN Accuracy
Religious Organisations,Bayside Christian Church,18 Neils St,Pialba,QLD,4655,(07) 4124 3327,,,,,,80 677 063 497,Active,Entity Name,99% ABN Accuracy
Religious Organisations,BELLS Caloundra,47 Lomond Cres,Caloundra West,QLD,4551,0414 823 125,,psmith5@bne.catholic.edu.au,http://www.bells.org.au,,,,,,
Religious Organisations,Bessant Bookshop,355 Wickham Tce,Brisbane,QLD,4000,(07) 3839 1453,,,,,,,,,
Religious Organisations,Bethany Rain Harvest Ministries Inc,Unit 1/83- 85 Whiting St,Artarmon,NSW,2064,(02) 9436 2235,,,,,,66 677 308 681,Active,Entity Name (Historic),99% ABN Accuracy
Religious Organisations,Billy Graham Evangelistic Asscn Ltd The,89 York St,Sydney,NSW,2000,(02) 9241 1692,,,,,,,,,
Religious Organisations,Blavatsky Lodge Of The Theosopical Society,484 Kent St,Sydney,NSW,2000,(02) 9267 6955,,,,,,,,,
Religious Organisations,Blue Mountains Insight Meditation Centre,25 Rutland Rd,Medlow Bath,NSW,2780,(02) 4788 1024,,,,,,11 005 353 218,Active,Trading Name,99% ABN Accuracy
Religious Organisations,Boonah Baptist Church,38 Church St,Boonah,QLD,4310,(07) 5463 2598,,colinnrebecca@gmail.com,,,,75 868 759 814,Active,Entity Name,99% ABN Accuracy
Religious Organisations,Bridgeman Christian Outreach Centre,32 Carseldine Rd,Bridgeman Downs,QLD,4035,(07) 3261 9777,,,,,,,,,
Religious Organisations,Brisbane Theosophical Society,355 Wickham Tce,Brisbane,QLD,4000,(07) 3839 1453,,,,,,73 635 882 391,Active,Entity Name,99% ABN Accuracy
Religious Organisations,Brisbane Unitarian Universalist Fellowship,12 Brendon St,Tarragindi,QLD,4121,(07) 3356 8175,,,http://www.brisbaneuu.org.au,,,53 437 521 347,Active,Entity Name,99% ABN Accuracy
Religious Organisations,Buddhist Diamond Way Australia,104 Wattle St,Lyneham,ACT,2602,(02) 6249 7090,,,,,,,,,
Religious Organisations,Buddhist Loden Mahayana Centre,175 Denison Rd,Dulwich Hill,NSW,2203,(02) 9569 0918,,,,,,,,,
Religious Organisations,Buddhist Mahamakut Temple,88 Stanmore Rd,Stanmore,NSW,2048,(02) 9557 2039,,,,,,,,,
Religious Organisations,Buddhist Society Of Northern Territory Incorporated,37 Parkside Crst,Leanyer,NT,812,(08) 8945 3028,,,,,,,,,
